山东频道,#genre#
山东农科,http://www.xuweihome.vip:2222/udp/239.253.248.24:8000
山东体育,http://www.xuweihome.vip:2222/udp/239.253.248.22:8000
山东生活,http://www.xuweihome.vip:2222/udp/239.253.248.20:8000
山东少儿,http://www.xuweihome.vip:2222/udp/239.253.248.25:8000
山东公共,http://www.xuweihome.vip:2222/udp/239.253.248.23:8000
山东教育,http://www.xuweihome.vip:2222/udp/239.253.248.59:8000
CHC家庭影院,http://www.xuweihome.vip:2222/udp/239.253.248.152:8000
CHC动作电影,http://www.xuweihome.vip:2222/udp/239.253.248.153:8000
CHC影迷电影,http://www.xuweihome.vip:2222/udp/239.253.248.154:8000
卡酷少儿,http://www.xuweihome.vip:2222/udp/239.253.248.61:8000
金鹰卡通,http://www.xuweihome.vip:2222/udp/239.253.248.62:8000
炫动卡通,http://www.xuweihome.vip:2222/udp/239.253.248.63:8000
优漫卡通,http://www.xuweihome.vip:2222/udp/239.253.248.64:8000
嘉佳卡通,http://www.xuweihome.vip:2222/udp/239.253.248.65:8000
少儿动画,http://www.xuweihome.vip:2222/udp/239.253.248.127:8000
新动漫,http://www.xuweihome.vip:2222/udp/239.253.248.157:8000
